,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,odds,passer_player_name_A.Rodgers,passer_player_name_B.Mayfield,passer_player_name_B.Nix,passer_player_name_B.Purdy,passer_player_name_B.Young,passer_player_name_C.Oladokun,passer_player_name_C.Stroud,passer_player_name_C.Ward,passer_player_name_C.Wentz,passer_player_name_C.Williams,passer_player_name_D.Gabriel,passer_player_name_D.Jones,passer_player_name_D.Maye,passer_player_name_D.Mills,passer_player_name_D.Prescott,passer_player_name_G.Smith,passer_player_name_J.Allen,passer_player_name_J.Brissett,passer_player_name_J.Burrow,passer_player_name_J.Dart,passer_player_name_J.Flacco,passer_player_name_J.Goff,passer_player_name_J.Herbert,passer_player_name_J.Hurts,passer_player_name_J.Love,passer_player_name_J.McCarthy,passer_player_name_K.Cousins,passer_player_name_L.Jackson,passer_player_name_M.Brosmer,passer_player_name_M.Mariota,passer_player_name_M.Penix,passer_player_name_M.Stafford,passer_player_name_P.Mahomes,passer_player_name_Q.Ewers,passer_player_name_R.Leonard,passer_player_name_S.Darnold,passer_player_name_S.Rattler,passer_player_name_S.Sanders,passer_player_name_T.Lawrence,passer_player_name_T.Shough,passer_player_name_T.Tagovailoa,passer_player_name_T.Taylor,posteam_ATL,posteam_BAL,posteam_BUF,posteam_CAR,posteam_CHI,posteam_CIN,posteam_CLE,posteam_DAL,posteam_DEN,posteam_DET,posteam_GB,posteam_HOU,posteam_IND,posteam_JAX,posteam_KC,posteam_LA,posteam_LAC,posteam_LV,posteam_MIA,posteam_MIN,posteam_NE,posteam_NO,posteam_NYG,posteam_NYJ,posteam_PHI,posteam_PIT,posteam_SEA,posteam_SF,posteam_TB,posteam_TEN,posteam_WAS,defteam_ATL,defteam_BAL,defteam_BUF,defteam_CAR,defteam_CHI,defteam_CIN,defteam_CLE,defteam_DAL,defteam_DEN,defteam_DET,defteam_GB,defteam_HOU,defteam_IND,defteam_JAX,defteam_KC,defteam_LA,defteam_LAC,defteam_LV,defteam_MIA,defteam_MIN,defteam_NE,defteam_NO,defteam_NYG,defteam_NYJ,defteam_PHI,defteam_PIT,defteam_SEA,defteam_SF,defteam_TB,defteam_TEN,defteam_WAS,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
132,False,0.630834819204998,31.38863829536618,262.90376329160875,120.08977297781955,2.4174006515179207,0.6584319230652572,3.3398238136282408,1.5519536524321418,0.9741790815985797,236.85624476595197,-2.1471853432789425,1063.6464062449631,True,0.7098106824319727,31.523846727311454,232.1754624111911,143.85092563180237,8.740186470985696,0.9136383660120619,3.742621560701413,1.4030046352993635,2.334639002770391,253.02602836110347,3.8577113250033763,-110.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
99,False,0.6628917809568516,30.805450036171127,257.5044638128939,97.63724260983213,5.3852475354818585,0.330253952159427,4.511695160714839,1.5329413942822514,1.36649599515385,219.0149156095919,1.5906853435016455,1176.1594835423825,True,0.6563132625662547,29.22289766999219,249.39714317172937,97.23950727384866,-1.7724043195946724,1.311658680706974,5.507241845350429,2.637826335505369,1.0081811361706217,205.5697132173426,-1.9064756893624024,-118.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
217,True,0.7166768069588128,30.779778630488817,172.70326299841255,128.56621388086842,-7.909232094673409,0.9134477738067893,8.152400805672395,4.726257138338929,1.3155953621305592,205.95400433904206,1.1037724742942976,1137.1282141902739,False,0.6008002246948572,36.749276649498974,322.4164882706585,102.81921772501012,-3.0412412184905366,0.7725943573726289,7.673629428758268,3.855973014018163,1.0759041866758785,234.48659723982323,-4.409469803223645,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
204,False,0.6843690962897895,35.69618822386697,311.7098302475184,123.25827439293305,5.822066324670015,0.6462444324451704,6.3135427926463485,1.842668981591059,1.6500492047422863,289.3317314080472,2.0759112889290585,1217.5228620088144,True,0.6908293468982857,30.6048824899277,230.47626662057067,124.25479951663297,7.761473636178553,0.479352978477472,4.425362865405046,1.9800283433514572,2.017866535682807,239.14015720518424,3.310326617472492,-118.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
97,True,0.6331628457748385,30.20951034358477,278.67341075075444,91.04042453203628,3.7170193019374618,0.5186714003817138,5.317099602086181,2.1507842777686133,1.0621197339397028,218.5384808270189,-0.08864757150237156,1221.0935738547892,False,0.6972835678366516,29.17168083710482,239.3525754771733,102.77161952905415,3.438421999766417,0.6840852189769522,3.297382441769803,1.696947202249079,1.8544169153482486,232.28664083554682,2.754764629796199,-115.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28,False,0.668838767231312,35.48127861681988,321.90464725661417,135.18585490052436,0.07700082492634665,0.37293557311032594,3.308720187603517,2.1198974279597085,1.7233442522076345,260.9095940058495,0.6947270739859069,1204.679378724531,True,0.6747723724830582,29.03774719921594,254.07373757954244,103.65362102755962,3.6698583011951165,0.6504589433779893,4.457516990724023,1.7351071601346912,1.718377822569934,220.8937186216102,2.323736858224106,-115.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
316,False,0.686285990302122,34.65739887453187,258.623791690359,103.547420638811,-5.015261195836842,0.9490009999803927,8.504735201270565,3.2793082488578658,1.4145212838963945,231.9452363679144,-0.20518359008617187,1308.8345914785984,True,0.7118139880206954,30.391581332615573,202.4612964891901,113.13703565356703,3.889017836787404,0.43169463431073135,4.272705813675363,2.3525991408734312,1.8015519398947122,229.70440380375854,4.3029549412570836,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
246,False,0.6293999908023289,38.58333225621559,292.4256980894956,127.46283280931844,-1.0746411201339454,0.8034446639928461,7.144512696697724,2.7965801150945393,1.8163854620519428,267.7887594548986,-3.0141222684996865,1287.5848636172454,True,0.6928289902680059,27.81446160951131,226.427511580485,137.11248523031978,4.479490489316147,0.9177025224362403,4.389035889486806,1.8605124200682164,1.6686523650067875,243.3628188434472,3.0760738414913487,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
226,True,0.6815700984851701,25.405332706936427,205.36588942398916,104.86293455435393,4.100420562605243,0.6875773333364164,3.84336613438798,2.204338324514312,1.6903255273560582,207.71120336894177,-0.4799117428275794,1127.0705663591943,False,0.7168189769812414,27.12171795659986,178.76592509100223,103.70888298709414,-2.630073251526975,0.8174731004751038,5.184593212123736,2.156491555493562,1.0473760228200435,191.11586622108854,3.7773718734190513,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
507,True,0.519454447038942,20.335548172757473,163.28239202657807,82.87707641196013,-6.3255705714621815,0.5980066445182725,6.209302325581395,2.0730897009966776,0.7308970099667775,141.28571428571428,-11.258879622549708,674.8970099667774,False,0.6789734266321734,28.96405785596561,245.4197126096917,101.20280644791208,5.2128026761091215,0.2864155052743489,5.285450869275643,2.7964887439823087,1.7307734983691292,236.92809398290223,5.121476318512144,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
523,False,0.6113008293339149,37.51825335370122,325.79254351919263,101.2883447874288,-3.3312910028085425,0.5182628747891249,7.200214741337206,3.85498022946094,1.265863594637778,241.5807663686884,-4.5867657237062245,1310.445490751555,True,0.6941877835995994,33.20638484184748,239.2210054903527,114.19330261605607,4.4730973867973685,0.4737951069461099,4.350922597071528,2.1932355931955247,1.7152181124061476,243.75317784037605,1.5676522642989887,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
243,True,0.6612726144645918,40.77892949338798,315.00063192245085,137.5771039487215,0.3332191456740622,0.6003459882824431,8.787129179855068,3.3416169873755606,1.7021812462115942,300.19293014576436,1.4738744613691486,1429.97650472681,False,0.6793861276930988,32.32946902032065,265.2839875850006,103.21722221947797,-4.51208062166981,1.1667471616674958,4.784421903729732,2.5120280797162198,1.5023507029133827,220.02413072396638,-0.8167603779069703,-115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
