,home_flag_passer,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,total_top_seconds_ewma,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense,roof_dome,roof_outdoors,surface_astroturf,surface_fieldturf,surface_grass,surface_matrixturf,surface_sportturf
444,False,0.6223992613192062,24.655273370156372,225.44915895469885,64.23676796605487,-7.524624600323518,1.3378159522019626,7.738696054365958,3.3683976865932608,153.09064524548836,-6.018238413864897,885.9518649158928,True,0.6892981171399072,34.22849835660868,255.83610809056907,139.6247219441375,5.616888372507745,0.33867646769254905,7.27378816245523,2.367071327900683,269.20654423946553,5.795298711757363,0,0,0,0,0,1,0
447,True,0.7207718106223631,30.123997568675126,214.59165506558696,94.48422579949414,5.475665474414933,0.6066939863924236,2.35413031117037,2.0333130722927,207.3148369639811,4.718139123779656,1192.1718593753062,False,0.6366375649972984,29.689033622632873,242.0362541777733,104.14221101473841,-1.484837726015097,0.5850798748839157,4.968770103563663,2.6409780573395225,202.20849241891983,-3.118755493337326,0,1,0,0,1,0,0
448,True,0.7207718106223631,30.123997568675126,214.59165506558696,94.48422579949414,5.475665474414933,0.6066939863924236,2.35413031117037,2.0333130722927,207.3148369639811,4.718139123779656,1192.1718593753062,False,0.6366375649972984,29.689033622632873,242.0362541777733,104.14221101473841,-1.484837726015097,0.5850798748839157,4.968770103563663,2.6409780573395225,202.20849241891983,-3.118755493337326,0,1,0,0,1,0,0
455,True,0.6423979987461393,22.870963314444815,154.21493696202037,99.28138663947766,-1.2943482417311958,0.23487774749514714,3.108193956981236,1.4360110586066943,154.07186133605225,-4.505687767067495,877.4301876433796,False,0.6506931009516289,34.63964000943504,226.34183280796455,118.7729339405521,-7.656276032708936,1.1397217882400954,7.003692422291441,3.4133743265820393,207.3172871867529,-2.902750499689616,0,0,0,1,0,0,0
456,True,0.6423979987461393,22.870963314444815,154.21493696202037,99.28138663947766,-1.2943482417311958,0.23487774749514714,3.108193956981236,1.4360110586066943,154.07186133605225,-4.505687767067495,877.4301876433796,False,0.6506931009516289,34.63964000943504,226.34183280796455,118.7729339405521,-7.656276032708936,1.1397217882400954,7.003692422291441,3.4133743265820393,207.3172871867529,-2.902750499689616,0,0,0,1,0,0,0
461,True,0.680522636717736,29.767441860465116,168.4485049833887,101.05980066445183,2.181041738717659,0.3289036544850499,4.0,2.0764119601328908,180.13953488372093,-1.2708401670091571,1357.3189368770763,False,0.6767072149677584,34.551463697415805,245.73146440958672,132.46288806997063,0.4984720375531009,1.164209946994113,7.11028384876232,2.566874608128429,236.09182222778105,1.7023698549797015,0,0,0,0,1,0,0
462,True,0.680522636717736,29.767441860465116,168.4485049833887,101.05980066445183,2.181041738717659,0.3289036544850499,4.0,2.0764119601328908,180.13953488372093,-1.2708401670091571,1357.3189368770763,False,0.6767072149677584,34.551463697415805,245.73146440958672,132.46288806997063,0.4984720375531009,1.164209946994113,7.11028384876232,2.566874608128429,236.09182222778105,1.7023698549797015,0,0,0,0,1,0,0
465,False,0.7450060571928319,23.25799494127566,204.9748632379757,84.72994647163782,6.479083424561051,0.23487774749514714,4.854100899982353,3.3529734711084096,210.6995745181467,11.522213618434325,913.4409913531107,True,0.7141332954533195,29.085084192543402,216.3691883455046,104.67769575673803,1.9734524235632416,0.4833930534825625,6.240046608200669,2.911323409423741,235.36682707256574,2.8972514518333248,1,0,0,0,0,0,1
466,False,0.7450060571928319,23.25799494127566,204.9748632379757,84.72994647163782,6.479083424561051,0.23487774749514714,4.854100899982353,3.3529734711084096,210.6995745181467,11.522213618434325,913.4409913531107,True,0.7141332954533195,29.085084192543402,216.3691883455046,104.67769575673803,1.9734524235632416,0.4833930534825625,6.240046608200669,2.911323409423741,235.36682707256574,2.8972514518333248,1,0,0,0,0,0,1
470,True,0.6314494061499683,25.54311410414115,235.5432455075543,91.09916058494483,-4.9472733579388395,0.5886201229918369,4.410541652598815,2.8168232016114034,201.39605009015247,-0.24927946600897996,951.140608949584,False,0.6533492607762474,34.93520805931226,234.26847583154773,119.55975491324217,-0.46859036060118003,0.7599585619726139,4.762895133205048,2.1761326188916152,238.7209559390085,-2.9926894456849826,0,1,0,0,1,0,0
471,True,0.6314494061499683,25.54311410414115,235.5432455075543,91.09916058494483,-4.9472733579388395,0.5886201229918369,4.410541652598815,2.8168232016114034,201.39605009015247,-0.24927946600897996,951.140608949584,False,0.6533492607762474,34.93520805931226,234.26847583154773,119.55975491324217,-0.46859036060118003,0.7599585619726139,4.762895133205048,2.1761326188916152,238.7209559390085,-2.9926894456849826,0,1,0,0,1,0,0
472,False,0.6235304134716757,26.899422793208362,240.05036906938628,87.50737648790968,-4.916757202134972,0.6750330023105533,4.534361012475714,2.6452444524054153,205.09386829690493,-1.255089612701888,1012.8675856801624,True,0.679347064844897,31.500615490751464,238.68801112640358,152.74828040578635,6.304086497252022,0.605456854503519,4.358930155900043,1.890395096645113,259.5913713587298,2.662772931985402,0,1,0,1,0,0,0
473,False,0.6235304134716757,26.899422793208362,240.05036906938628,87.50737648790968,-4.916757202134972,0.6750330023105533,4.534361012475714,2.6452444524054153,205.09386829690493,-1.255089612701888,1012.8675856801624,True,0.679347064844897,31.500615490751464,238.68801112640358,152.74828040578635,6.304086497252022,0.605456854503519,4.358930155900043,1.890395096645113,259.5913713587298,2.662772931985402,0,1,0,1,0,0,0
484,False,0.5909892915689271,17.222591362126245,184.95681063122922,45.611295681063126,-2.110405398365668,0.7308970099667775,4.059800664451827,1.7308970099667773,132.3388704318937,-1.7931278290542658,950.6777408637874,True,0.7094454163104063,26.926544169177607,182.49168622233609,99.6441903175595,-1.5691629608710222,0.5546893450251268,5.447836148151233,2.1912674567143537,186.2527253813304,4.366780215895421,0,1,0,0,1,0,0
485,False,0.5909892915689271,17.222591362126245,184.95681063122922,45.611295681063126,-2.110405398365668,0.7308970099667775,4.059800664451827,1.7308970099667773,132.3388704318937,-1.7931278290542658,950.6777408637874,True,0.7094454163104063,26.926544169177607,182.49168622233609,99.6441903175595,-1.5691629608710222,0.5546893450251268,5.447836148151233,2.1912674567143537,186.2527253813304,4.366780215895421,0,1,0,0,1,0,0
486,True,0.6433762353614415,20.77326732673267,177.39356435643563,70.77797029702971,-3.8544648286729766,1.1490099009900991,4.04009900990099,1.8195544554455443,158.9131188118812,-0.8317234140221438,1070.705693069307,False,0.6343754509938793,33.19183263020595,308.66258650164866,99.6397052698857,-4.656485122985417,0.9522991172523216,6.660651308118786,3.306672540634124,227.03842646630423,-0.6873834798280031,0,1,0,0,1,0,0
487,True,0.6433762353614415,20.77326732673267,177.39356435643563,70.77797029702971,-3.8544648286729766,1.1490099009900991,4.04009900990099,1.8195544554455443,158.9131188118812,-0.8317234140221438,1070.705693069307,False,0.6343754509938793,33.19183263020595,308.66258650164866,99.6397052698857,-4.656485122985417,0.9522991172523216,6.660651308118786,3.306672540634124,227.03842646630423,-0.6873834798280031,0,1,0,0,1,0,0
490,False,0.6527847329910887,23.389658212236657,248.0361182650432,61.442410030904995,-0.6105626500885144,0.9215050817174918,3.979077807436437,1.5643593426175937,169.70669268311133,-1.328754064181979,1206.0088428398778,True,0.6851548135291229,32.64977869078432,260.76840209342384,109.26700916447787,4.084371550525834,0.31395303026107996,5.243450284633707,2.2612078060590144,245.28952014604724,3.3108707333135294,0,1,0,1,0,0,0
491,False,0.6527847329910887,23.389658212236657,248.0361182650432,61.442410030904995,-0.6105626500885144,0.9215050817174918,3.979077807436437,1.5643593426175937,169.70669268311133,-1.328754064181979,1206.0088428398778,True,0.6851548135291229,32.64977869078432,260.76840209342384,109.26700916447787,4.084371550525834,0.31395303026107996,5.243450284633707,2.2612078060590144,245.28952014604724,3.3108707333135294,0,1,0,1,0,0,0
494,True,0.6587979598800735,29.611386138613863,251.13910891089108,116.06237623762378,0.5979039466026996,0.8685643564356436,3.0225247524752477,1.1715346534653466,233.0292079207921,-2.3278439121671246,1115.6683168316831,False,0.6775806503238496,27.905435888295383,198.78379918592233,88.6027421677633,1.1485370224728002,0.4904707210198978,4.860572831816449,2.4958615383970777,199.87553609256275,3.865024003036747,0,0,0,1,0,0,0
495,True,0.6587979598800735,29.611386138613863,251.13910891089108,116.06237623762378,0.5979039466026996,0.8685643564356436,3.0225247524752477,1.1715346534653466,233.0292079207921,-2.3278439121671246,1115.6683168316831,False,0.6775806503238496,27.905435888295383,198.78379918592233,88.6027421677633,1.1485370224728002,0.4904707210198978,4.860572831816449,2.4958615383970777,199.87553609256275,3.865024003036747,0,0,0,1,0,0,0
497,False,0.6240404707215291,32.29780343837693,274.5675853949618,114.63979776150697,-1.52347617952246,0.4583895106925136,3.743866722575235,1.5627729574557299,238.7059623262265,-4.088478694547166,1121.9641325033062,True,0.7012279398789784,30.92553136396223,229.39604175854342,110.13588609640958,-2.6734970256802555,0.8565034549730519,3.762792344509882,1.9955709741892576,219.57194965089255,3.2292694426452386,0,1,0,1,0,0,0
498,False,0.6240404707215291,32.29780343837693,274.5675853949618,114.63979776150697,-1.52347617952246,0.4583895106925136,3.743866722575235,1.5627729574557299,238.7059623262265,-4.088478694547166,1121.9641325033062,True,0.7012279398789784,30.92553136396223,229.39604175854342,110.13588609640958,-2.6734970256802555,0.8565034549730519,3.762792344509882,1.9955709741892576,219.57194965089255,3.2292694426452386,0,1,0,1,0,0,0
499,False,0.6169451982205714,33.430843917949446,281.6596149862469,99.7870826312098,-0.25460393147142607,0.3479360525651103,3.8055845533134005,1.4271672818422925,234.43953667121824,-1.9655655936770389,1131.3702084615,True,0.6855976832262041,37.20321503671763,265.0827200255039,127.08245396973788,-0.6628560343484002,1.0191184522137255,6.6742842274183145,2.8595073050013453,268.0904235579488,-0.32101062561379634,0,0,0,0,1,0,0
500,False,0.6169451982205714,33.430843917949446,281.6596149862469,99.7870826312098,-0.25460393147142607,0.3479360525651103,3.8055845533134005,1.4271672818422925,234.43953667121824,-1.9655655936770389,1131.3702084615,True,0.6855976832262041,37.20321503671763,265.0827200255039,127.08245396973788,-0.6628560343484002,1.0191184522137255,6.6742842274183145,2.8595073050013453,268.0904235579488,-0.32101062561379634,0,0,0,0,1,0,0
506,False,0.6777773507319091,37.51210760573322,334.45614791866825,111.31111154683244,9.12512382924614,0.34940491362914455,5.513636987510049,1.7270445677535735,315.7894355012647,1.8273915574704007,1167.9352561714477,True,0.6899449120172231,34.24727637623758,265.37077417931346,103.20116715888624,4.97128238019717,0.3286389421420251,5.115050295280506,1.8522257265492452,244.04269224601606,6.565218794639661,0,1,0,0,1,0,0
507,False,0.6777773507319091,37.51210760573322,334.45614791866825,111.31111154683244,9.12512382924614,0.34940491362914455,5.513636987510049,1.7270445677535735,315.7894355012647,1.8273915574704007,1167.9352561714477,True,0.6899449120172231,34.24727637623758,265.37077417931346,103.20116715888624,4.97128238019717,0.3286389421420251,5.115050295280506,1.8522257265492452,244.04269224601606,6.565218794639661,0,1,0,0,1,0,0
509,True,0.6630802944160294,34.155270989884386,320.5435006945634,90.62750906169545,7.432811545153156,0.1963275531715356,4.456201431400357,1.364709081118445,256.97796017764176,2.1823459755015455,1139.2674959171536,False,0.6657228502133649,28.121793162997694,237.33305801972503,100.44387174982151,2.680727355461007,0.5321936809456276,4.192513901501645,1.9650876764740093,208.36758796313558,0.14761372467502562,1,0,0,0,0,1,0
510,True,0.6630802944160294,34.155270989884386,320.5435006945634,90.62750906169545,7.432811545153156,0.1963275531715356,4.456201431400357,1.364709081118445,256.97796017764176,2.1823459755015455,1139.2674959171536,False,0.6657228502133649,28.121793162997694,237.33305801972503,100.44387174982151,2.680727355461007,0.5321936809456276,4.192513901501645,1.9650876764740093,208.36758796313558,0.14761372467502562,1,0,0,0,0,1,0
511,False,0.682854946326139,33.66493645284725,320.1923468479996,93.89732001511162,8.435181798323931,0.15166208866901215,4.352413407197714,1.509240826804122,262.4430900059868,4.57057257097683,1217.695801955915,True,0.6977079432675675,33.56302006829451,274.27382414481036,100.12466044773208,5.20253665213883,0.1939835979049975,2.8359487673079364,1.276718290816464,238.5000021638641,2.8048725928075213,0,1,0,0,1,0,0
512,False,0.682854946326139,33.66493645284725,320.1923468479996,93.89732001511162,8.435181798323931,0.15166208866901215,4.352413407197714,1.509240826804122,262.4430900059868,4.57057257097683,1217.695801955915,True,0.6977079432675675,33.56302006829451,274.27382414481036,100.12466044773208,5.20253665213883,0.1939835979049975,2.8359487673079364,1.276718290816464,238.5000021638641,2.8048725928075213,0,1,0,0,1,0,0
516,False,0.6684301743029825,31.849588705309877,266.73003714994184,105.47372912047972,5.172491471084294,0.4592829937892315,3.77016909158379,1.2664608407621236,244.4912644357615,2.201314211729206,1079.659578670726,True,0.694529383311879,28.765387689986724,242.98648113876735,104.27642386980368,0.7781434223569325,0.8361041565273861,3.585689651051982,2.0740465805266526,221.46144991107246,2.4657893543087757,0,0,0,0,1,0,0
517,False,0.6684301743029825,31.849588705309877,266.73003714994184,105.47372912047972,5.172491471084294,0.4592829937892315,3.77016909158379,1.2664608407621236,244.4912644357615,2.201314211729206,1079.659578670726,True,0.694529383311879,28.765387689986724,242.98648113876735,104.27642386980368,0.7781434223569325,0.8361041565273861,3.585689651051982,2.0740465805266526,221.46144991107246,2.4657893543087757,0,0,0,0,1,0,0
518,True,0.6765257360449672,31.682840566441186,258.1471755113187,103.61432740160924,7.181735932286032,0.3691398645906591,3.422739329794734,1.0178935200958965,251.6568066207481,2.56516583482103,1071.6793536181156,False,0.6203864293652518,33.77684413621171,363.854152227157,89.38408924180216,2.1924022240425285,0.8345077681891595,6.0985948494148206,2.5057261789861864,265.77860456879375,-0.22774073234505907,1,0,0,0,0,1,0
519,True,0.6765257360449672,31.682840566441186,258.1471755113187,103.61432740160924,7.181735932286032,0.3691398645906591,3.422739329794734,1.0178935200958965,251.6568066207481,2.56516583482103,1071.6793536181156,False,0.6203864293652518,33.77684413621171,363.854152227157,89.38408924180216,2.1924022240425285,0.8345077681891595,6.0985948494148206,2.5057261789861864,265.77860456879375,-0.22774073234505907,1,0,0,0,0,1,0
